Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1762458562211,12.5342457,-70.0510404,0.12,3.93276,8.544002234209565,11.4,0,-0.002441033777804901,-81,0,3.233148997838257,1944,178809,180675.23314899782,32.773,0.009198600579840633,0.02450507194469545,1.9604354240670343,0.10997575172979976,300,262.6060114830195
1762458601072,12.5342391,-70.0510529,0.29,11.269689999999999,8.543945472563415,11.1,0,0.0043745657600164686,219,2,-3.508040016979962,5572,0,5789.49195998302,0,0.00029475663693299015,0.0007852316807894858,2.285505541490227,0.10762496030632963,300,259.3322932165187
1762458608032,12.5342491,-70.0510399,0.25,1.74,8.544017565836988,11.5,0,-0.0057471264367816065,-69,0,4.455580586641972,860,37973,38768.45558058664,6.96,0.001973793152318886,0.005258184957777513,2.309142562989319,0.10941356877592191,300,246.29026418480166
1762458621061,12.5342741,-70.0510554,0.44,5.73276,8.544085384456686,11.1,0,0.01458285363420063,412,2,4.191394153185968,2834,0,3252.191394153186,0,0.00016557670424777947,0.0004410963401160845,2.768055205902973,0.1216540857671421,300,231.0827703427305
1762458627510,12.5342434,-70.051046,0.53,3.41797,8.543979539185962,11.3,0,0.01395565203907583,274,2,-6.541555266561745,1689,0,1958.4584447334382,0,0.0000997097204267187,0.00026562669521677866,3.0379270258380013,0.13194774847049764,300,216.67351981500173
1762458640596,12.5342491,-70.0510369,0.11,1.43946,8.544024593055049,11.5,0,-0.03209536909674462,-847,0,2.784464271186437,711,71397,71397,13.086,0.003634989002932551,0.009683610703812316,2.938504275634698,0.1275816562278749,300,214.95700761714508
1762458646744,12.5342414,-70.0510507,0.27,1.65996,8.543960202695168,11,0,0.026024723487312953,191,0,-3.9795174117484464,820,33543,34550.020482588254,6.148,0.0017590227111125493,0.004686036502403831,3.1398767256314954,0.12533764015546595,300,213.57777736276483
1762458666502,12.5342513,-70.0510408,0.15,2.9637,8.544024620522187,11.3,0,-0.006073489219556636,-159,0,3.981214963271924,1465,107799,109108.98121496328,19.758,0.005554994563322909,0.01479850551669223,2.838733044023984,0.11840753750620106,300,273.24827506395843
1762458672653,12.5342422,-70.0510483,0.2,1.2302,8.543969155013421,11.1,0,0.008128759551292476,55,0,-3.4279348382311667,608,33559,34218.57206516177,6.151,0.0017421478935097834,0.004641081988310063,2.699786949349968,0.10692712964752515,300,282.29592760444854
1762458705216,12.5342543,-70.0510466,0.19,6.1869700000000005,8.544023529465285,11.5,0,-0.000307097011946074,-13,0,3.360504248534525,3058,177663,180711.36050424853,32.563,0.009200439908370424,0.02450997191589881,2.3728227340026944,0.09070490437346823,300,285.6030902639209
1762458712097,12.5342465,-70.0510381,0.18,1.23858,8.544010953389126,11.5,0,-0.0014532771399505897,-12,0,-0.7772392348621509,612,37542,38141.22276076514,6.881,0.001941859255904057,0.005173113057728408,2.298077885517805,0.08820021492512571,300,284.0111772780843
1762458718624,12.5342474,-70.0510485,0.17,1.10959,8.54399034228124,11.3,0,-0.00153209744139727,-12,0,-1.2738283006361542,548,35611,36145.72617169937,6.527,0.0018402638365356875,0.0049024628605310715,2.2331268511853635,0.08572687542369002,300,282.5736668621404
1762458776793,12.5342586,-70.0510468,0.06,3.49014,8.544040970341307,11.5,0,-0.0018910416201069302,-80,0,3.128965996262721,1725,317370,319018.12896599626,58.169,0.016241962414772534,0.04326858787295403,2.28280789671801,0.0882041821907903,300,300
1762458783326,12.5342478,-70.051044,0.18,1.17594,8.544002548067944,11.5,0,0.01836828409612735,90,0,-2.3746117606489037,581,35644,36312.62538823935,6.533,0.001848761067745975,0.004925099484475278,2.3372609021258413,0.08424623959883472,300,300
1762458791232,12.534234,-70.0510482,0.2,1.5812,8.543935241570487,11.5,0,0.0025297242600556564,23,0,-4.159743462294373,781,43135,43934.840256537704,7.906,0.002236825933556212,0.005958904286993749,2.2091508544609297,0.0775768278052065,300,300
1762458796320,12.5342432,-70.0510395,0.26,1.32288,8.543993930357324,11.4,0,0.011792452830188678,86,0,3.6271430928604933,654,27760,28503.62714309286,5.088,0.0014511866214103157,0.0038659611594370814,2.247349371382797,0.07242542439204246,300,300
1762458802803,12.534249,-70.0510468,0.15,0.9724499999999999,8.544000987489206,11,0,-0.016967453339503318,-143,0,0.436151921674707,480,35371,35708.436151921676,6.483,0.0018180003743036041,0.0048431529971448015,2.763166816415028,0.09099291457808696,300,300
1762458816214,12.534238,-70.0510438,0.18,2.41398,8.54396220335331,11.5,0,0.002236969651778391,31,0,-2.396975950765224,1193,73170,74391.60302404924,13.411,0.003787451278106123,0.010089770204874712,2.3525802413039094,0.0762049456226663,300,300
1762458828815,12.5342469,-70.0510473,0.05,0.6300500000000001,8.54399107054676,11.5,0,-0.010316641536386001,-95,0,1.7840791567814025,311,68751,68968.78407915679,12.601,0.003511362825796105,0.009354270567920825,2.320441106340897,0.059114989520340167,300,300
1762458841819,12.5342506,-70.0510381,0.18,2.3407199999999997,8.544028029601499,11.2,0,0.009996924023377422,94,0,2.2841804600546425,1157,70949,72202.28418046006,13.004,0.003675987912413451,0.009792831798669435,1.747714984649567,0.03414908557015663,300,300
1762458848271,12.5342453,-70.0510512,0.23,1.48396,8.543975273034242,11.2,0,0.007749535027898329,64,0,-3.260514126184759,733,35202,35995.73948587381,6.452,0.0018326276619966707,0.004882120091559131,2.030955065797593,0.035477468120319454,300,300
1762458874684,12.5342487,-70.0510332,0.26,6.867380000000001,8.544031594196035,11.5,0,0.001135804338772574,46,1,3.4808167622923922,3395,144109,147554.48081676228,26.413,0.007512345268041415,0.02001288779406233,1.4589784534647976,0.04282594855175107,300,300
1762458880835,12.5342479,-70.0510483,0.25,1.53775,8.543992893035373,11.5,0,-0.0016257519102584961,-17,0,-2.3918478323909937,760,33559,34299.60815216761,6.151,0.0017462736310772853,0.004652072953189888,1.3921700993891066,0.04247000385900413,300,300
1762458906739,12.5342518,-70.0510385,0.37,9.58448,8.5440320906282,11.4,0,0.004632489190858555,234,3,2.422528829466529,4738,0,4977.4225288294665,0,0.000253412274398698,0.0006750902989981315,1.5201571552856934,0.06839538065373006,300,300
1762458913192,12.5342442,-70.0510546,0.28,1.8068400000000002,8.54396272938461,11.4,0,-0.013947001394700134,-185,0,-4.286732937566995,893,0,703.713267062433,0,0.00003582769565933696,0.00009544498123647367,1.6974523038182956,0.07410158535105743,300,300
1762458933159,12.5342416,-70.0510445,0.06,1.1980199999999999,8.543975556122327,11.5,0,-0.011018179996995043,-236,0,0.7927308710872438,592,108939,109295.7927308711,19.967,0.0055645055764739675,0.01482384285572665,1.6992875155486014,0.07208783053332532,300,300
1762458939382,12.5342441,-70.0510291,0.27,1.68021,8.544022039260803,11.5,0,0.03374578177727784,218,0,2.87279740723875,830,33952,35002.87279740724,6.223,0.001782078486345676,0.004747457087624881,2.1546185960557187,0.07230141530251247,300,300
1762458945961,12.5342432,-70.051053,0.38,2.50002,8.543962312109521,11.2,0,0.01671986624107007,225,0,-3.6913171306606363,1236,0,1457.3086828693395,0,0.00007419500869935947,0.00019765550317509364,2.5376985203703115,0.07748427343192539,300,300
1762458959269,12.5342529,-70.0510409,0.15,1.9962,8.544031050238239,11.5,0,-0.01728283739104298,-384,0,4.248222569151281,986,72608,73214.24822256915,13.308,0.0037275093792037885,0.009930084986198894,2.4217556517557313,0.07538235367309287,300,300
1762458965418,12.5342371,-70.0510534,0.35,2.15215,8.543935973205812,11.4,0,0.03252561392096275,314,0,-5.876045835062143,1064,0,1372.123954164938,0,0.00006985805403658244,0.00018610185595345564,2.9596939615805513,0.07832496300390249,300,300
1762458971971,12.5342474,-70.0510474,0.19,1.24507,8.543992918657814,11.1,0,-0.024416297878834117,-273,0,3.519399770070663,615,35753,36098.51939977007,6.553,0.0018378604288739238,0.004896060182520133,2.8814373875813617,0.07747983349495288,300,300
1762458997981,12.534236,-70.0510551,0.11,2.8611,8.543927411656561,11.2,0,-0.0030757400999615533,-76,0,-4.048529198423111,1414,141910,143243.95147080158,26.01,0.007292886092314351,0.01942824854992543,2.9302815846817847,0.08271354660189387,300,300
1762459004777,12.5342713,-70.0510586,0.56,3.8057600000000007,8.544066225510925,11.3,0,0.06621542083578576,949,3,8.579112641209264,1881,0,2841.579112641209,0,0.00014467146834479922,0.00038540479167054514,4.575178470311289,0.10532570435987884,300,300
1762459010913,12.5342524,-70.0510405,0.44,2.69984,8.544029904718577,11.5,0,-0.019556714471968717,-379,1,-2.2447339294250668,1334,0,953.7552660705749,0,0.000048557921252371226,0.00012935830221631696,4.2889495297832365,0.11064557798627214,300,286.4234160273214
1762459017437,12.534252,-70.0510509,0.16,1.04384,8.54400387856753,11.1,0,-0.042918454935622324,-530,0,-1.6084942131967497,516,35594,35594,6.524,0.0018121741609644832,0.004827631964809383,4.318585338628787,0.11134302480424998,300,299.4125706440799
1762459024293,12.5342396,-70.05105,0.2,1.3712,8.543954346186148,11.4,0,0.005834305717619605,45,0,-3.0612497665689204,677,37406,38124.93875023343,6.856,0.0019410301986718711,0.005170904449261865,4.285672905954872,0.10942759235245895,300,297.7635688983496
