Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1759840827982,12.53441,-70.0528033,7.24,7.24,7.040583309749032,1.9,0,0.040000000000000036,1819,1005,11.694742883285414,3579,0,6414.6947428832855,0,0.0003265871793989942,0.0008700282459189205,170.6172385605283,41.02553897190914,275.5128241579383,151.10185416439535
1759840828982,12.534475,-70.0528283,7.82,7.82,7.040793832977222,1.9,0,0.5800000000000001,27514,1266,13.010967071863377,3866,0,32659.010967071863,0,0.0016627469741300025,0.004429557939082326,176.60104198422556,41.979308917882804,271.8384379831505,155.05979234408932
1759840829982,12.5345433,-70.0528583,7.93,7.93,7.041006491957553,1.9,0,0.10999999999999943,5457,1320,13.142962961401167,3920,0,10710.142962961401,0,0.0005452785395772951,0.0014526220294339143,172.60656088438287,42.94569388953738,268.2607690881076,153.52282725137098
1759840830982,12.53461,-70.0528883,8.13,8.13,7.041212606813566,1.9,0,0.20000000000000107,10117,1423,12.738516446175964,4019,0,15571.738516446176,0,0.0007927937905489457,0.0021120026580223913,170.67006454655646,43.99189797190774,264.77604838602,153.10244670393394
1759840831983,12.534675,-70.05292,8.12,8.12812,7.041407824902315,1.9,0,-0.009990009990011553,-512,1419,12.065063538927319,4018,0,4937.0650635389275,0,0.00025135758102898573,0.000669616595861218,164.82385012264862,44.960093961934874,261.3773483560852,150.29807282457136
1759840832982,12.5347417,-70.05295,8.13,8.121870000000001,7.04161405702299,1.9,0,0.010010010010011575,511,1421,12.74576375408036,4015,0,5959.74576375408,0,0.00030342465806014164,0.0008083232890722173,159.56675631956207,45.86937821991757,258.0713296302017,147.8619564224436
1759840833982,12.5348067,-70.0529817,8.23,8.23,7.041809384582628,1.9,0,0.09999999999999964,5153,1476,12.071829168295167,4069,0,10710.071829168295,0,0.0005452749179887735,0.0014526123815220928,156.31602835112625,46.78954158533787,254.84471202086206,146.52305323410124
1759840834983,12.5348817,-70.0530067,8.44,8.448439999999998,7.042061647213167,1.9,0,0.2097902097902089,11027,1594,15.590587355216343,4177,0,16813.59058735522,0,0.0008560193969613074,0.002280435673504923,155.26730895933963,47.79768374451076,251.6946736580837,146.44212167001135
1759840835982,12.53496,-70.0530333,8.75,8.74125,7.042323955067182,1.9,0,0.3103103103103108,16786,1772,16.211412301712258,4321,0,22895.211412301713,0,0.0011656490007077686,0.0031052889378854957,156.1338474536022,48.96304918910582,248.6276226104827,147.4968088639763
1759840836982,12.535035,-70.0530583,8.96,8.96,7.042576417635537,1.9,0,0.21000000000000085,11715,1905,15.602944112036155,4430,0,18065.602944112034,0,0.000919762287395733,0.002450246733622233,155.10469300644786,50.21252585145888,245.63145931470189,147.45228047419147
1759840837983,12.53511,-70.053075,9.19,9.199189999999998,7.042848241021453,1.9,0,0.22977022977022846,13149,2057,16.799500719740692,4548,0,19770.79950071974,0,0.0010065778501099573,0.0026815233926929262,154.48258682476393,51.56037481876524,242.70375858033879,147.65219667455477
1759840838982,12.5351867,-70.053105,9.22,9.21078,7.043096344107148,1.9,0,0.030030030030031168,1739,2073,15.333515005242775,4554,0,8381.333515005243,0,0.000426713379511101,0.001136764443017573,150.2641949940018,52.845299682598004,239.85067139926798,145.67520880948737
1759840839982,12.5352617,-70.0531433,9.48,9.48,7.0433182081535435,1.9,0,0.2599999999999998,15315,2256,13.711863659357974,4687,0,22271.71186365936,0,0.0011339051738992422,0.003020723383267581,150.35497370468016,54.251613116009054,237.06112624563974,146.27383093089637
1759840840982,12.5353333,-70.05318,9.51,9.51,7.043529759871383,1.9,0,0.02999999999999936,1794,2278,13.07453081764065,4701,0,8786.074530817641,0,0.00044731969548395445,0.0011916596687692547,146.3835475663215,55.59663336870546,234.33572183730647,144.3926635147767
1759840841982,12.5354117,-70.0532117,9.89,9.89,7.043781204322762,1.9,0,0.3800000000000008,23221,2562,15.540021428592212,4889,0,30687.54002142859,0,0.001562374756711703,0.004162166351879977,148.69039675973917,57.1567176469054,231.67227111059753,146.34334343955476
1759840842982,12.5354967,-70.0532383,9.71,9.71,7.044071997696626,1.9,0,-0.17999999999999972,-11114,2424,17.971902884920638,4800,0,0,0,0,0,144.40347337557364,58.48779863273448,229.0686853167224,142.96862858996744
1759840843982,12.5355817,-70.0532667,9.43,9.43,7.044358731105596,1.8,0,-0.28000000000000114,-16882,2221,17.720984874573407,4662,0,0,0,0,0,140.47032921619473,59.549065687604795,226.52296855874056,139.83167610879613
1759840844983,12.5356633,-70.053295,9.59,9.59959,7.044631699829175,1.8,0,0.15984015984016,9586,2338,16.870286023322965,4746,0,16686.870286023324,0,0.000849567768716567,0.002263248535860935,139.23554933093135,60.66161498117514,224.03075032536398,139.53197808064377
1759840845982,12.5357467,-70.0533233,9.67,9.66033,7.044912262146617,1.7,0,0.08008008008008015,4853,2392,17.339592904895454,4776,0,12038.339592904897,0,0.0006129001503393255,0.0016327660005039633,136.81467704051698,61.76683544994365,221.5975925382422,138.4767654337394
