Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1761056598856,12.5237383,-70.0428333,8.8,8.8088,9.619800706044511,1.9,0,0.03996003996004089,2212,1806,74140.58123551258,4355,0,82513.58123551258,0,0.004200960269810635,0.011191358158775531,100.24537525475128,52.716462246418,0,68.20617857531329
1761056599855,12.5236817,-70.0428817,8.62,8.611379999999999,10.819463229372397,1.9,0,-0.18018018018018167,-9878,1694,74142.74292923334,4257,0,70215.74292923334,0,0.003574848430333238,0.009523396218407747,99.1267900189919,52.629289685536996,0,67.4805957404893
1761056600855,12.5236283,-70.0429367,8.48,8.48,12.019124061577577,1.9,0,-0.1399999999999988,-7542,1615,74142.6384127767,4192,0,72407.6384127767,0,0.0036864429788192755,0.00982068409557455,98.05377560840995,52.53755493933821,0,66.78495381208697
1761056601856,12.5235733,-70.0429917,8.46,8.46846,12.718778756230822,1.9,0,-0.019980019980019557,-1068,1605,43240.75909365455,4187,0,47964.75909365455,0,0.0024419985690399227,0.0065054841879223545,97.00574083596439,52.446896645975386,0,66.44135528528615
1761056602856,12.523515,-70.0430483,8.48,8.48,14.218416894460947,1.9,0,0.019999999999999574,1067,1615,92682.13585703644,4192,0,99556.13585703644,0,0.0050686367636565465,0.01350284833838104,96.08963503387315,52.35911757587818,0,66.25472615557703
1761056603855,12.5234533,-70.0431067,8.58,8.57142,14.018037670179416,1.9,0,0.10010010010009975,5373,1671,-12384.037198271515,4237,0,0,0,0,0,95.62530038626707,52.27767044605491,0,65.5821451522103
1761056604855,12.5233883,-70.043155,8.27,8.27,14.517668217016697,1.9,0,-0.3100000000000005,-16455,1498,30878.666686184482,4088,0,20009.666686184482,0,0.0010187391396925137,0.0027139210681408565,94.66373086709218,52.18578862608227,0,64.95459896563199
1761056605855,12.523325,-70.0432,8.28,8.28,14.317313315174681,1.9,0,0.009999999999999787,521,1503,-12382.533998542067,4093,0,0,0,0,0,93.77281720776902,52.09611439964629,0,64.33782921553731
1761056606855,12.52327,-70.0432467,7.96,7.96,14.016988195238545,1.9,0,-0.3199999999999994,-16370,1335,-18560.993387413047,3935,0,0,0,0,0,92.89198044680982,51.99979410148063,0,63.76463416761988
1761056607855,12.5232167,-70.0432867,7.14,7.14,13.31668513152493,1.9,0,-0.8200000000000003,-39004,964,-43280.83024669259,3530,0,0,0,0,0,92.14074470160132,51.900867398116404,0,63.28200653027446
