Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1762530607379,12.5460617,-70.0511467,0.51,0.51,8.795186140352033,4.8,0,-0.050000000000000044,-169,0,15.072302648105365,252,0,98.07230264810536,0,0.00000499309132902133,0.000013301595300512824,0.18110929314016125,1.9666278553142829,31.995976616582873,22.175693702777767
1762530609879,12.5460704,-70.0511384,0.27,0.675,8.895247667263355,4,0,-0.096,-590,0,6184.102547700426,333,13640,19567.102547700426,2.5,0.000996207159686605,0.0026538958734051155,0.180873191304855,1.9317406704482787,40.78724872040799,23.385046398084018
1762530648273,12.54604,-70.05116,1.09,41.84946,8.8950522960262,13.5,0,0.02135750377663177,3512,131,-12.074528569860677,20691,0,24321.92547143014,0,0.0012382863652365456,0.0032987948769901574,0.7626449416347566,1.4238821359698224,40.78724872040799,20.900451129022464
1762530649471,12.5461005,-70.05133,1,1.198,8.894877651798218,9.4,0,-0.0751252086811353,-593,3,-10.79353722199703,592,0,0,0,0,0,0.7610158329523025,1.4088349637014446,40.78724872040799,20.751113491949646
1762530651859,12.5460985,-70.0513199,0.48,1.14624,8.894895264005065,5.5,0,-0.21775544388609716,-2425,0,1.0884872197470088,566,0,0,0,0,0,0.75946361258826,1.3779374731320053,40.78724872040799,20.48912443227571
1762530654246,12.5460945,-70.0513336,0.05,0.11935000000000001,8.894840879616389,3.1,0,-0.18014243820695433,-718,0,-3.361118373342748,59,13023,13023,2.387,0.0006630315249266861,0.001766315982404692,0.7593023545788412,1.349124548759751,49.18085111103222,21.616278611076424
1762530655970,12.5461014,-70.0513271,0.34,0.58616,8.894889406201706,2.7,0,0.16821345707656615,356,0,2.9990885523574775,289,0,647.9990885523575,0,0.00003299115594210031,0.00008788843942975522,0.8185573067918263,1.327273443567118,49.18085111103222,21.50073723417243
1762530659359,12.54609,-70.0512732,0.05,0.16945,8.89498011497971,2.5,0,-0.08557096488639718,-357,0,5.606074606953115,83,18490,18490,3.389,0.0009413693385467577,0.002507807917888563,0.8183108736341088,1.2864357797217976,61.098052078754094,23.09903429668537
1762530660469,12.5461274,-70.0513787,0.23,0.2553,8.894871133307738,2.7,0,0.16216216216216214,158,0,-6.735394272840054,126,6056,6333.2646057271595,1.11,0.00032244137981259975,0.0008589838358207658,0.8446775571433158,1.2726398604006521,65.00127376942602,23.645657528441973
1762530661469,12.5461521,-70.0514413,0.76,0.76,8.894817906266674,2.7,0,0.53,1652,1,-3.289590818907698,375,0,2024.7104091810922,0,0.00010308276358245214,0.0002746124821836525,1.1215223245193853,1.2598667915270978,65.00127376942602,23.73674472139507
1762530662469,12.5461642,-70.0514683,0.82,0.82,8.894801528131673,2.6,0,0.05999999999999994,298,1,-1.0122178774732902,405,0,702.9877821225267,0,0.00003579075951666497,0.00009534658335239549,1.1700453180883505,1.24721371626376,65.00127376942602,23.687880322445604
1762540350716,12.5346027,-70.0511294,8.34,0,8.445281917716684,18.5,0,0,0,0,0,0,0,0,9688.247,0,0,300,300,,300
1762543901923,12.5085683,-70.0292167,0.24,0,5.589947606243353,6.9,0,0,0,0,0,0,0,0,3551.207,0,0,300,300,,300
1762543902922,12.5085883,-70.029185,0.23,0.22977,5.590094634147274,5.3,0,-0.01001001001000999,-15,0,9.086765546033947,113,0,107.08676554603394,0.999,0.000005452038812827567,0.000014524231397372638,0,0.05797245805262824,0,0.13076954979541175
1762543903923,12.5086133,-70.0292067,0.66,0.6606599999999999,5.590144414180951,4.4,0,0.4295704295704297,1205,0,3.0765554213639494,326,0,1534.076555421364,0,0.00007810344144170351,0.00020806756800069816,128.39274382195006,0.3691460510843842,0,2.127366744404011
1762543904965,12.5086233,-70.0292217,0.52,0.54184,5.590150511792668,3.9,0,-0.1343570057581574,-521,0,0.37685069693846174,267,0,0,0,0,0,79.82066990258751,0.34159836952189576,0,2.086191052368428
1762543907966,12.508635,-70.0292233,0.74,2.2207399999999997,5.590192513705542,2.3,0,0.07330889703432189,873,3,2.5958442213491537,1097,0,1975.5958442213491,0,0.00010058222569553136,0.00026795104925289554,53.96461322871685,0.4987517524951638,0,4.324650138140285
1762543909965,12.508635,-70.0292433,0.04,0.07996,5.590148794812546,2.2,0,-0.35017508754377186,-1720,0,-2.701958743861482,39,10906,10906,1.999,0.0005552500814597588,0.0014791862170087976,52.80869435613867,0.48810607716323906,174.81100608228493,17.07913829053496
1762543911965,12.5086367,-70.0292583,1.18,2.36,5.5901226216348725,2.2,0,0.57,4381,8,-1.61758089973506,1166,0,5553.382419100265,0,0.0002827357455146355,0.000753208026050989,100.54370692758164,0.8900819112079249,139.9950319571535,22.402923419166832
1762543912965,12.508635,-70.02927,0.86,0.86,5.590090444601284,2.2,0,-0.31999999999999995,-2057,1,-1.9886372068830127,425,0,0,0,0,0,88.1076417701424,0.8802408631253925,127.31661935462193,21.93971298763734
1762543914966,12.5086217,-70.0292617,0.45,0.90045,5.590056873433991,2.1,0,-0.2048975512243878,-1692,0,-2.0747988522209795,445,0,0,0,0,0,78.00547914138642,0.804759417651628,107.78426059294144,21.305909990751363
1762543915965,12.50861,-70.0292333,0.43,0.42957,5.590073443982927,2.1,0,-0.020020020020020037,-56,0,1.0241096359259958,212,0,157.02410963592598,0,0.000007994466318218777,0.000021297258271734822,73.95998184213032,0.7735319391278094,100.11608822915076,21.172092640699677
1762543916965,12.5086017,-70.0292017,0.35,0.35,5.5901102358970824,2,0,-0.08000000000000002,-197,0,2.2738506705392325,173,0,0,0,0,0,70.96148495463878,0.7476139206206027,93.46031850244218,20.903133749926187
1762543917965,12.5086017,-70.0291867,0.22,0.22,5.590143026082838,2,0,-0.12999999999999998,-234,0,2.026531850276271,108,5456,5456,1,0.0002777777777777778,0.00074,69.19806641581509,0.7303535316939181,131.47561895148638,26.255806554590816
1762543918965,12.5086033,-70.0291767,0.15,0.15,5.590171111752635,1.9,0,-0.07,-82,0,1.7357786504609722,74,5456,5456,1,0.0002777777777777778,0.00074,68.04514833389207,0.7185958368782974,165.02955331098192,31.52229815919861
1762543921965,12.5086017,-70.029165,0.25,0.75,5.590190471825306,1.6,0,0.03333333333333333,126,0,1.1965105712449005,370,16368,16865.196510571244,3,0.0008586467757500021,0.002287435010598006,64.03770243916462,0.6686032558489815,245.60118513340896,47.02719418082008
1762543931965,12.5085933,-70.02917,0.15,1.5,5.590146869760854,1.4,0,-0.01,-126,0,-2.694738389291118,741,54560,55172.30526161071,10,0.00280895167713479,0.007483047267887081,55.5016108174048,0.5827666315639308,300,92.31498986718992
1762543943965,12.5085933,-70.029135,0.19,2.2800000000000002,5.5902234067500665,1.3,0,0.003333333333333334,42,0,4.7302155442799005,1127,65472,66645.73021554427,12,0.003393090696050437,0.009039193614278365,46.451067149740915,0.4912489701201814,300,136.91907155762345
